18	36	42	199
18	36	42	199
18	36	42	206
18	36	42	206
18	36	42	207
18	36	42	207
18	36	42	208
18	36	42	208
18	36	42	207
18	36	42	207
18	36	42	207
18	36	42	205
18	36	42	205
18	36	42	205
18	36	42	207
18	36	42	207
18	36	42	212
18	36	42	212
18	36	42	233
18	36	42	233
18	36	42	282
18	36	42	282
18	36	43	369
18	36	43	369
18	36	43	441
18	36	43	441
18	36	43	491
18	36	43	491
18	36	43	497
18	36	43	497
18	36	43	470
18	36	43	470
18	36	43	422
18	36	43	422
18	36	43	372
18	36	43	372
18	36	43	336
18	36	43	336
18	36	43	305
18	36	43	305
18	36	43	278
18	36	43	278
18	36	43	250
18	36	43	250
18	36	43	221
18	36	43	221
18	36	43	199
18	36	43	199
18	36	43	190
18	36	43	190
18	36	43	192
18	36	43	192
18	36	43	204
18	36	43	204
18	36	43	217
18	36	43	217
18	36	43	229
18	36	43	229
18	36	43	231
18	36	43	231
18	36	43	226
18	36	43	226
18	36	43	220
18	36	43	220
18	36	43	210
18	36	43	210
18	36	43	202
18	36	43	202
18	36	43	197
18	36	43	197
18	36	43	197
18	36	43	195
18	36	43	195
18	36	43	197
18	36	43	200
18	36	43	200
18	36	43	204
18	36	43	204
18	36	43	210
18	36	43	210
18	36	43	212
18	36	43	212
18	36	43	211
18	36	43	211
18	36	43	210
18	36	43	210
18	36	43	210
18	36	43	210
18	36	43	210
18	36	43	210
18	36	43	210
18	36	43	218
18	36	43	218
18	36	43	249
18	36	43	249
18	36	43	314
18	36	43	314
18	36	43	394
18	36	43	394
18	36	43	466
18	36	43	466
18	36	43	501
18	36	43	501
18	36	43	496
18	36	43	496
18	36	43	459
18	36	43	459
18	36	43	410
18	36	43	410
18	36	43	363
18	36	43	363
18	36	43	330
18	36	43	330
18	36	43	310
18	36	43	310
18	36	43	287
18	36	43	287
18	36	43	258
18	36	43	258
18	36	43	219
18	36	43	219
18	36	43	185
18	36	43	185
18	36	44	170
18	36	44	170
18	36	44	168
18	36	44	168
18	36	44	180
18	36	44	180
18	36	44	193
18	36	44	193
18	36	44	206
18	36	44	206
18	36	44	213
18	36	44	213
18	36	44	210
18	36	44	210
18	36	44	206
18	36	44	206
18	36	44	198
18	36	44	198
18	36	44	189
18	36	44	189
18	36	44	182
18	36	44	182
18	36	44	180
18	36	44	180
18	36	44	181
18	36	44	181
18	36	44	183
18	36	44	183
18	36	44	187
18	36	44	187
18	36	44	191
18	36	44	191
18	36	44	192
18	36	44	192
18	36	44	193
18	36	44	193
18	36	44	195
18	36	44	195
18	36	44	195
18	36	44	195
18	36	44	195
18	36	44	197
18	36	44	197
18	36	44	206
18	36	44	206
18	36	44	237
18	36	44	237
18	36	44	301
18	36	44	301
18	36	44	380
18	36	44	380
18	36	44	457
18	36	44	498
18	36	44	498
18	36	44	502
18	36	44	502
18	36	44	475
18	36	44	475
18	36	44	475
18	36	44	428
18	36	44	428
18	36	44	380
18	36	44	380
18	36	44	344
18	36	44	344
18	36	44	318
18	36	44	318
18	36	44	292
18	36	44	292
18	36	44	261
18	36	44	261
18	36	44	225
18	36	44	225
18	36	44	192
18	36	44	192
18	36	44	172
18	36	44	172
18	36	44	173
18	36	44	173
18	36	44	182
18	36	44	182
18	36	44	196
18	36	44	196
18	36	44	208
18	36	44	208
18	36	44	215
18	36	44	215
18	36	44	217
18	36	44	217
18	36	44	211
18	36	44	211
18	36	44	202
18	36	44	202
18	36	44	193
18	36	44	193
18	36	44	188
18	36	44	188
18	36	44	185
18	36	44	185
18	36	45	191
18	36	45	191
18	36	45	195
18	36	45	195
18	36	45	199
18	36	45	199
18	36	45	201
18	36	45	201
18	36	45	204
18	36	45	204
18	36	45	204
18	36	45	204
18	36	45	204
18	36	45	204
18	36	45	204
18	36	45	204
18	36	45	205
18	36	45	205
18	36	45	218
18	36	45	218
18	36	45	256
18	36	45	256
18	36	45	326
18	36	45	326
18	36	45	410
18	36	45	410
18	36	45	481
18	36	45	481
18	36	45	512
18	36	45	512
18	36	45	512
18	36	45	512
18	36	45	482
18	36	45	482
18	36	45	433
18	36	45	433
18	36	45	433
18	36	45	382
18	36	45	382
18	36	45	343
18	36	45	314
18	36	45	314
18	36	45	314
18	36	45	283
18	36	45	283
18	36	45	249
18	36	45	249
18	36	45	213
18	36	45	189
18	36	45	189
18	36	45	176
18	36	45	176
18	36	45	177
18	36	45	177
18	36	45	187
18	36	45	187
18	36	45	187
18	36	45	201
18	36	45	201
18	36	45	210
18	36	45	210
18	36	45	215
18	36	45	215
18	36	45	211
18	36	45	211
18	36	45	205
18	36	45	205
18	36	45	196
18	36	45	196
18	36	45	189
18	36	45	189
18	36	45	185
18	36	45	185
18	36	45	184
18	36	45	184
18	36	45	185
18	36	45	185
18	36	45	188
18	36	45	188
18	36	45	188
18	36	45	188
18	36	45	192
18	36	45	192
18	36	45	196
18	36	45	196
18	36	45	199
18	36	45	199
18	36	45	199
18	36	45	199
18	36	45	199
18	36	45	199
18	36	45	199
18	36	45	199
18	36	45	206
18	36	45	206
18	36	45	235
18	36	45	235
18	36	45	300
18	36	45	300
18	36	45	386
18	36	46	386
18	36	46	470
18	36	46	470
18	36	46	512
18	36	46	512
18	36	46	512
18	36	46	512
18	36	46	477
18	36	46	477
18	36	46	424
18	36	46	424
18	36	46	370
18	36	46	370
18	36	46	328
18	36	46	328
18	36	46	300
18	36	46	300
18	36	46	263
18	36	46	263
18	36	46	227
18	36	46	227
18	36	46	194
18	36	46	194
18	36	46	170
18	36	46	170
18	36	46	161
18	36	46	161
18	36	46	169
18	36	46	169
18	36	46	183
18	36	46	183
18	36	46	183
18	36	46	196
18	36	46	196
18	36	46	206
18	36	46	206
18	36	46	209
18	36	46	209
18	36	46	205
18	36	46	205
18	36	46	194
18	36	46	194
18	36	46	185
18	36	46	185
18	36	46	177
18	36	46	172
18	36	46	172
18	36	46	172
18	36	46	174
18	36	46	174
18	36	46	176
18	36	46	176
18	36	46	181
18	36	46	181
18	36	46	185
18	36	46	185
18	36	46	188
18	36	46	188
18	36	46	191
18	36	46	191
18	36	46	198
18	36	46	198
18	36	46	197
18	36	46	197
18	36	46	197
18	36	46	197
18	36	46	200
18	36	46	200
18	36	46	215
18	36	46	215
18	36	46	254
18	36	46	254
18	36	46	336
18	36	46	336
18	36	46	426
18	36	46	426
18	36	46	496
18	36	46	496
18	36	46	512
18	36	46	512
18	36	46	512
18	36	46	512
18	36	46	471
18	36	46	471
18	36	46	419
18	36	46	419
18	36	46	367
18	36	46	367
18	36	46	333
18	36	46	333
18	36	46	300
